masked_user,department,role,risk_type,severity,description,evidence,severity_score
user_1408,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-13 03:54:08,1
user_1410,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-06 13:26:59,1
user_1413,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-30 16:55:57,1
user_1414,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-20 14:11:53,1
user_1419,hr,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-06 14:57:34,1
user_1420,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-07 14:44:41,1
user_1426,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-10 12:25:12,1
user_1428,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-05 12:01:03,1
user_1430,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-20 13:29:24,1
user_1431,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-27 13:06:33,1
user_1432,sales,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-16 16:31:01,1
user_1433,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-18 16:47:43,1
user_1436,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-03 15:05:43,1
user_1438,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-29 01:04:33,1
user_1441,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-26 16:19:12,1
user_1447,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-20 17:59:27,1
user_1451,hr,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-21 04:15:34,1
user_1453,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-08 11:20:30,1
user_1458,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-15 17:14:53,1
user_1459,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-07 12:22:32,1
user_1462,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-08 14:49:14,1
user_1466,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-24 13:47:54,1
user_1467,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-18 16:23:05,1
user_1470,operations,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-27 14:42:05,1
user_1472,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-14 17:25:37,1
user_1477,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-21 01:21:57,1
user_1478,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-01 17:01:18,1
user_1480,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-02 12:39:43,1
user_1481,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-05 02:27:09,1
user_1484,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-01 18:30:23,1
user_1489,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-29 15:39:28,1
user_1490,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-12 18:19:30,1
user_1494,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-21 09:03:57,1
user_1496,hr,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-17 17:35:09,1
user_1497,hr,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-10 15:46:23,1
user_1498,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-27 10:31:16,1
user_1499,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-09 12:00:35,1
user_1500,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-20 10:28:03,1
user_1502,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-06 13:42:43,1
user_1513,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-21 12:23:28,1
user_1516,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-14 09:48:02,1
user_1517,hr,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-18 18:10:52,1
user_1519,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-21 13:27:00,1
user_1520,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-06 17:30:39,1
user_1521,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-28 03:30:38,1
user_1524,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-13 18:34:11,1
user_1526,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-25 14:01:15,1
user_1531,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-14 13:49:42,1
user_1532,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-03 13:49:22,1
user_1538,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-25 11:01:28,1
user_1544,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-23 17:28:15,1
user_1546,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-23 16:21:56,1
user_1549,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-10 01:26:47,1
user_1554,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-05 09:35:30,1
user_1561,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-10 13:33:21,1
user_1564,sales,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-03 01:01:38,1
user_1566,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-07 14:20:35,1
user_1573,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-24 03:01:18,1
user_1577,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-12 03:22:59,1
user_1581,sales,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-04 10:20:28,1
user_1582,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-23 10:30:39,1
user_1583,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-24 11:58:39,1
user_1585,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-16 17:44:45,1
user_1588,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-18 02:40:17,1
user_1589,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-27 15:07:50,1
user_1590,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-07 12:06:24,1
user_1591,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-25 10:41:32,1
user_1594,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-03 02:50:32,1
user_1596,operations,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-08 11:49:31,1
user_1599,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-24 16:32:43,1
user_1601,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-14 10:58:49,1
user_1603,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-06 18:15:22,1
user_1606,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-25 15:06:38,1
user_1607,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-07 12:58:49,1
user_1608,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-20 09:05:27,1
user_1609,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-28 17:34:25,1
user_1614,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-29 11:13:53,1
user_1615,operations,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-15 12:40:32,1
user_1619,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-22 17:45:26,1
user_1621,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-17 18:28:11,1
user_1625,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-30 15:50:34,1
