masked_user,total_events,malicious_events,avg_anomaly_score,max_anomaly_score,off_hours_events,weekend_events,unique_sources,unique_devices,first_seen,last_seen,off_hours_ratio,weekend_ratio
user_2788,2,0,0.15215,0.2674,0,0,2,1,2024-07-04 17:45:07,2024-07-17 18:47:47,0.0,0.0
user_2789,1,0,0.376,0.376,0,1,1,1,2024-08-17 10:39:42,2024-08-17 10:39:42,0.0,1.0
user_2790,1,0,0.2376,0.2376,0,0,1,1,2024-01-15 15:35:57,2024-01-15 15:35:57,0.0,0.0
user_2798,1,0,0.1681,0.1681,0,0,1,1,2024-06-03 15:25:45,2024-06-03 15:25:45,0.0,0.0
user_2801,1,0,0.1504,0.1504,0,0,1,1,2024-07-26 18:16:37,2024-07-26 18:16:37,0.0,0.0
user_2803,1,0,0.2165,0.2165,0,0,1,1,2024-12-06 16:42:21,2024-12-06 16:42:21,0.0,0.0
user_2805,2,1,0.49595,0.9814,1,0,2,2,2024-01-24 01:14:46,2024-06-27 12:15:21,0.5,0.0
user_2808,1,0,0.4795,0.4795,0,1,1,1,2024-09-22 15:15:06,2024-09-22 15:15:06,0.0,1.0
user_2811,1,0,0.0428,0.0428,0,0,1,1,2024-07-18 16:16:00,2024-07-18 16:16:00,0.0,0.0
user_2812,1,0,0.3708,0.3708,0,0,1,1,2024-05-24 11:46:25,2024-05-24 11:46:25,0.0,0.0
user_2814,1,0,0.4938,0.4938,0,0,1,1,2024-08-23 17:22:43,2024-08-23 17:22:43,0.0,0.0
user_2816,2,0,0.1259,0.2214,0,1,2,2,2024-03-10 10:04:46,2024-09-19 13:40:40,0.0,0.5
user_2820,3,0,0.2064,0.3458,0,1,3,1,2024-03-16 12:49:10,2024-11-08 15:20:04,0.0,0.3333333333333333
user_2826,1,1,0.9938,0.9938,1,0,1,1,2024-11-11 01:56:23,2024-11-11 01:56:23,1.0,0.0
user_2827,1,0,0.1655,0.1655,0,1,1,1,2024-05-12 12:43:36,2024-05-12 12:43:36,0.0,1.0
user_2831,1,0,0.4249,0.4249,0,0,1,1,2024-08-21 12:38:48,2024-08-21 12:38:48,0.0,0.0
user_2832,1,0,0.4707,0.4707,0,1,1,1,2024-07-14 12:34:21,2024-07-14 12:34:21,0.0,1.0
user_2837,2,0,0.33599999999999997,0.4026,0,0,2,2,2024-05-10 12:55:50,2024-11-06 09:23:27,0.0,0.0
user_2840,1,0,0.1763,0.1763,0,0,1,1,2024-04-26 10:47:33,2024-04-26 10:47:33,0.0,0.0
user_2842,1,0,0.4204,0.4204,0,0,1,1,2024-03-27 16:25:05,2024-03-27 16:25:05,0.0,0.0
user_2843,1,0,0.3493,0.3493,0,1,1,1,2024-06-22 10:23:51,2024-06-22 10:23:51,0.0,1.0
user_2846,1,0,0.3476,0.3476,0,0,1,1,2024-06-20 14:23:07,2024-06-20 14:23:07,0.0,0.0
user_2847,2,1,0.4772,0.9544,1,0,2,2,2024-04-04 02:50:00,2024-08-30 10:43:48,0.5,0.0
user_2848,1,0,0.3928,0.3928,0,0,1,1,2024-05-22 18:52:36,2024-05-22 18:52:36,0.0,0.0
user_2849,1,0,0.2392,0.2392,0,1,1,1,2024-11-03 11:18:58,2024-11-03 11:18:58,0.0,1.0
user_2850,2,0,0.335,0.4374,0,1,2,2,2024-05-26 09:29:07,2024-12-10 18:13:10,0.0,0.5
user_2853,1,0,0.2091,0.2091,0,0,1,1,2024-11-05 10:00:03,2024-11-05 10:00:03,0.0,0.0
user_2855,1,0,0.3488,0.3488,0,1,1,1,2024-08-11 10:19:37,2024-08-11 10:19:37,0.0,1.0
user_2858,1,0,0.462,0.462,0,0,1,1,2024-11-25 18:55:23,2024-11-25 18:55:23,0.0,0.0
user_2862,2,0,0.3154,0.3479,0,1,2,1,2024-11-04 15:03:07,2024-12-08 10:06:42,0.0,0.5
user_2863,1,0,0.2453,0.2453,0,0,1,1,2024-12-27 10:02:44,2024-12-27 10:02:44,0.0,0.0
user_2867,1,0,0.1563,0.1563,0,0,1,1,2024-02-12 12:35:57,2024-02-12 12:35:57,0.0,0.0
user_2869,1,0,0.355,0.355,0,0,1,1,2024-02-28 14:17:27,2024-02-28 14:17:27,0.0,0.0
user_2875,1,0,0.1873,0.1873,0,1,1,1,2024-05-25 15:36:40,2024-05-25 15:36:40,0.0,1.0
user_2877,1,0,0.0756,0.0756,0,0,1,1,2024-01-16 13:58:52,2024-01-16 13:58:52,0.0,0.0
user_2882,1,0,0.3697,0.3697,0,0,1,1,2024-08-02 17:04:24,2024-08-02 17:04:24,0.0,0.0
user_2883,2,0,0.03215,0.0405,0,0,2,1,2024-02-14 15:04:40,2024-12-27 12:23:24,0.0,0.0
user_2884,2,0,0.10785,0.1134,0,0,2,1,2024-01-19 16:14:08,2024-10-23 13:49:27,0.0,0.0
user_2889,2,1,0.72755,0.9999,1,0,2,1,2024-06-25 14:56:48,2024-09-30 03:31:01,0.5,0.0
user_2890,1,0,0.3551,0.3551,0,0,1,1,2024-08-26 11:17:05,2024-08-26 11:17:05,0.0,0.0
user_2891,1,0,0.3999,0.3999,0,0,1,1,2024-08-30 12:13:08,2024-08-30 12:13:08,0.0,0.0
user_2893,1,0,0.4938,0.4938,0,1,1,1,2024-09-01 12:04:45,2024-09-01 12:04:45,0.0,1.0
user_2896,1,0,0.3532,0.3532,0,1,1,1,2024-04-06 18:22:45,2024-04-06 18:22:45,0.0,1.0
user_2903,1,0,0.2737,0.2737,0,0,1,1,2024-04-18 12:19:07,2024-04-18 12:19:07,0.0,0.0
user_2905,1,0,0.1887,0.1887,0,0,1,1,2024-10-24 13:39:42,2024-10-24 13:39:42,0.0,0.0
user_2906,2,0,0.22145,0.4005,0,0,2,2,2024-02-27 18:56:46,2024-09-05 16:21:13,0.0,0.0
user_2907,3,0,0.3503333333333334,0.3758,0,2,3,2,2024-03-10 09:42:12,2024-11-13 10:36:00,0.0,0.6666666666666666
user_2909,3,0,0.29660000000000003,0.4571,0,1,3,3,2024-03-18 16:46:21,2024-12-25 11:29:50,0.0,0.3333333333333333
user_2915,1,0,0.1155,0.1155,0,0,1,1,2024-07-15 15:22:03,2024-07-15 15:22:03,0.0,0.0
user_2916,1,0,0.1857,0.1857,0,0,1,1,2024-11-04 15:27:06,2024-11-04 15:27:06,0.0,0.0
user_2918,2,0,0.24630000000000002,0.343,0,2,2,2,2024-03-23 12:07:34,2024-12-21 11:49:41,0.0,1.0
user_2920,1,1,0.9461,0.9461,1,0,1,1,2024-11-01 03:55:57,2024-11-01 03:55:57,1.0,0.0
user_2921,1,0,0.3455,0.3455,0,0,1,1,2024-06-19 14:47:13,2024-06-19 14:47:13,0.0,0.0
user_2922,1,0,0.14,0.14,0,1,1,1,2024-09-22 17:19:07,2024-09-22 17:19:07,0.0,1.0
user_2923,1,0,0.4509,0.4509,0,0,1,1,2024-11-01 13:27:05,2024-11-01 13:27:05,0.0,0.0
user_2928,1,0,0.1848,0.1848,0,1,1,1,2024-03-17 13:04:39,2024-03-17 13:04:39,0.0,1.0
user_2931,2,0,0.22155000000000002,0.2896,0,0,2,2,2024-03-28 10:59:47,2024-07-05 17:36:25,0.0,0.0
user_2933,1,0,0.1375,0.1375,0,1,1,1,2024-09-07 15:46:51,2024-09-07 15:46:51,0.0,1.0
user_2937,1,0,0.4639,0.4639,0,0,1,1,2024-04-17 13:27:08,2024-04-17 13:27:08,0.0,0.0
user_2938,2,0,0.26115,0.4329,0,1,2,2,2024-12-08 18:29:58,2024-12-18 12:10:00,0.0,0.5
user_2939,2,0,0.3669,0.4995,0,1,2,2,2024-03-22 16:08:48,2024-08-11 11:43:28,0.0,0.5
user_2941,1,1,0.9675,0.9675,1,0,1,1,2024-03-19 04:13:24,2024-03-19 04:13:24,1.0,0.0
user_2942,1,0,0.4536,0.4536,0,0,1,1,2024-05-02 18:46:05,2024-05-02 18:46:05,0.0,0.0
user_2943,1,0,0.3925,0.3925,0,1,1,1,2024-10-06 11:18:48,2024-10-06 11:18:48,0.0,1.0
user_2948,1,0,0.4207,0.4207,0,0,1,1,2024-09-16 10:31:41,2024-09-16 10:31:41,0.0,0.0
user_2950,1,0,0.4129,0.4129,0,0,1,1,2024-12-05 17:32:15,2024-12-05 17:32:15,0.0,0.0
user_2951,1,0,0.0717,0.0717,0,1,1,1,2024-03-10 13:41:03,2024-03-10 13:41:03,0.0,1.0
user_2953,2,0,0.35275,0.4768,0,0,2,2,2024-03-08 09:39:01,2024-03-28 16:24:58,0.0,0.0
user_2955,2,0,0.20455,0.2936,0,1,2,2,2024-03-31 14:48:00,2024-10-18 15:03:23,0.0,0.5
user_2958,2,0,0.1737,0.2045,0,0,2,1,2024-02-01 13:06:04,2024-11-19 16:53:54,0.0,0.0
user_2959,1,0,0.0008,0.0008,0,1,1,1,2024-01-06 17:15:38,2024-01-06 17:15:38,0.0,1.0
user_2961,1,0,0.4468,0.4468,0,1,1,1,2024-05-12 11:02:06,2024-05-12 11:02:06,0.0,1.0
user_2962,1,0,0.3356,0.3356,0,1,1,1,2024-09-08 17:16:46,2024-09-08 17:16:46,0.0,1.0
user_2964,1,1,0.9447,0.9447,1,1,1,1,2024-01-13 03:58:38,2024-01-13 03:58:38,1.0,1.0
user_2965,2,0,0.16205,0.2243,0,2,2,2,2024-01-13 14:47:47,2024-07-14 18:40:26,0.0,1.0
user_2969,1,0,0.3176,0.3176,0,0,1,1,2024-09-09 13:26:20,2024-09-09 13:26:20,0.0,0.0
user_2970,1,0,0.2406,0.2406,0,0,1,1,2024-11-01 09:10:52,2024-11-01 09:10:52,0.0,0.0
user_2973,1,0,0.2033,0.2033,0,0,1,1,2024-10-08 10:09:57,2024-10-08 10:09:57,0.0,0.0
user_2975,1,0,0.3286,0.3286,0,0,1,1,2024-05-01 12:19:08,2024-05-01 12:19:08,0.0,0.0
user_2981,1,0,0.1048,0.1048,0,1,1,1,2024-02-11 11:14:27,2024-02-11 11:14:27,0.0,1.0
user_2982,2,0,0.262,0.4916,0,2,2,1,2024-02-18 12:21:24,2024-08-31 14:15:28,0.0,1.0
user_2984,1,0,0.4199,0.4199,0,0,1,1,2024-01-24 16:17:41,2024-01-24 16:17:41,0.0,0.0
user_2988,3,0,0.3171,0.3952,0,0,3,1,2024-01-31 14:28:05,2024-12-04 15:29:16,0.0,0.0
user_2989,1,1,0.9459,0.9459,1,0,1,1,2024-09-23 04:53:13,2024-09-23 04:53:13,1.0,0.0
user_2991,2,0,0.16715,0.1727,0,0,2,2,2024-03-05 14:42:26,2024-03-08 12:23:48,0.0,0.0
user_2993,1,0,0.4509,0.4509,0,1,1,1,2024-05-05 17:57:02,2024-05-05 17:57:02,0.0,1.0
user_2994,1,0,0.2575,0.2575,0,0,1,1,2024-08-22 18:14:48,2024-08-22 18:14:48,0.0,0.0
user_2995,1,0,0.019,0.019,0,1,1,1,2024-12-28 10:28:42,2024-12-28 10:28:42,0.0,1.0
user_2996,1,1,0.9565,0.9565,1,0,1,1,2024-01-02 01:57:15,2024-01-02 01:57:15,1.0,0.0
user_2998,1,0,0.1127,0.1127,0,0,1,1,2024-02-22 13:19:09,2024-02-22 13:19:09,0.0,0.0
user_3002,1,0,0.0295,0.0295,0,0,1,1,2024-02-07 11:14:51,2024-02-07 11:14:51,0.0,0.0
user_3003,3,0,0.29506666666666664,0.3361,0,1,3,2,2024-08-20 18:16:06,2024-12-14 16:51:23,0.0,0.3333333333333333
user_3006,2,0,0.1633,0.3242,0,2,2,2,2024-04-20 14:37:33,2024-11-10 10:25:21,0.0,1.0
user_3013,1,0,0.2307,0.2307,0,0,1,1,2024-07-02 11:08:30,2024-07-02 11:08:30,0.0,0.0
user_3016,1,0,0.0577,0.0577,0,0,1,1,2024-08-12 12:42:27,2024-08-12 12:42:27,0.0,0.0
user_3017,1,1,0.9124,0.9124,1,1,1,1,2024-06-01 03:15:13,2024-06-01 03:15:13,1.0,1.0
user_3019,1,0,0.4255,0.4255,0,0,1,1,2024-01-24 15:00:42,2024-01-24 15:00:42,0.0,0.0
user_3020,2,1,0.50965,0.9809,1,1,2,2,2024-05-08 17:49:06,2024-10-19 03:12:43,0.5,0.5
user_3023,2,0,0.18824999999999997,0.2724,0,1,2,2,2024-04-27 17:18:31,2024-05-15 13:24:51,0.0,0.5
user_3024,1,0,0.0708,0.0708,0,0,1,1,2024-06-28 18:30:14,2024-06-28 18:30:14,0.0,0.0
user_3025,1,0,0.0528,0.0528,0,0,1,1,2024-11-08 12:54:37,2024-11-08 12:54:37,0.0,0.0
user_3029,1,0,0.2071,0.2071,0,0,1,1,2024-04-25 09:26:41,2024-04-25 09:26:41,0.0,0.0
user_3031,1,1,0.959,0.959,1,1,1,1,2024-02-10 04:06:03,2024-02-10 04:06:03,1.0,1.0
user_3033,2,0,0.32415,0.4004,0,1,2,2,2024-08-08 09:46:10,2024-12-15 14:50:18,0.0,0.5
user_3036,2,0,0.20854999999999999,0.3011,0,0,2,1,2024-02-07 10:04:13,2024-05-17 18:48:14,0.0,0.0
user_3038,1,0,0.0365,0.0365,0,0,1,1,2024-11-22 16:53:42,2024-11-22 16:53:42,0.0,0.0
user_3040,1,0,0.038,0.038,0,0,1,1,2024-03-01 17:37:44,2024-03-01 17:37:44,0.0,0.0
user_3042,2,0,0.27115,0.3334,0,0,2,2,2024-07-04 09:08:41,2024-11-19 14:12:15,0.0,0.0
user_3046,1,0,0.3944,0.3944,0,0,1,1,2024-10-14 16:17:39,2024-10-14 16:17:39,0.0,0.0
user_3050,1,0,0.0504,0.0504,0,0,1,1,2024-01-31 16:44:03,2024-01-31 16:44:03,0.0,0.0
user_3054,2,0,0.254,0.2661,0,1,2,1,2024-05-26 13:50:44,2024-11-01 17:14:06,0.0,0.5
user_3055,1,0,0.2575,0.2575,0,0,1,1,2024-04-10 15:20:18,2024-04-10 15:20:18,0.0,0.0
user_3056,1,0,0.0863,0.0863,0,0,1,1,2024-03-22 13:37:47,2024-03-22 13:37:47,0.0,0.0
user_3057,1,0,0.0342,0.0342,0,1,1,1,2024-01-14 17:45:11,2024-01-14 17:45:11,0.0,1.0
user_3058,1,0,0.0974,0.0974,0,0,1,1,2024-02-21 16:56:26,2024-02-21 16:56:26,0.0,0.0
user_3064,1,0,0.4137,0.4137,0,0,1,1,2024-12-03 16:37:53,2024-12-03 16:37:53,0.0,0.0
user_3066,1,0,0.0804,0.0804,0,1,1,1,2024-10-27 18:03:25,2024-10-27 18:03:25,0.0,1.0
user_3068,1,0,0.0937,0.0937,0,1,1,1,2024-03-16 17:31:26,2024-03-16 17:31:26,0.0,1.0
user_3070,2,0,0.3837,0.415,0,0,2,2,2024-05-15 10:01:24,2024-05-29 16:07:14,0.0,0.0
user_3074,1,0,0.2518,0.2518,0,1,1,1,2024-03-24 16:46:44,2024-03-24 16:46:44,0.0,1.0
user_3075,1,0,0.2838,0.2838,0,0,1,1,2024-08-07 11:11:28,2024-08-07 11:11:28,0.0,0.0
user_3076,1,0,0.3505,0.3505,0,1,1,1,2024-01-27 10:41:45,2024-01-27 10:41:45,0.0,1.0
user_3077,1,0,0.1595,0.1595,0,1,1,1,2024-02-17 17:25:00,2024-02-17 17:25:00,0.0,1.0
user_3078,2,0,0.20605,0.3714,0,0,2,1,2024-07-19 13:35:08,2024-07-29 14:54:19,0.0,0.0
user_3079,1,0,0.2222,0.2222,0,0,1,1,2024-07-15 14:16:35,2024-07-15 14:16:35,0.0,0.0
user_3083,2,0,0.2491,0.4743,0,0,2,2,2024-03-07 11:00:59,2024-11-21 17:12:29,0.0,0.0
user_3085,1,0,0.0303,0.0303,0,1,1,1,2024-10-26 14:30:56,2024-10-26 14:30:56,0.0,1.0
user_3086,2,0,0.20065,0.3274,0,0,2,2,2024-04-02 10:12:08,2024-08-07 16:02:47,0.0,0.0
user_3088,1,0,0.4973,0.4973,0,0,1,1,2024-09-30 16:21:29,2024-09-30 16:21:29,0.0,0.0
user_3092,1,0,0.3538,0.3538,0,0,1,1,2024-12-20 12:46:00,2024-12-20 12:46:00,0.0,0.0
user_3093,1,0,0.3533,0.3533,0,0,1,1,2024-10-17 14:37:11,2024-10-17 14:37:11,0.0,0.0
user_3094,3,1,0.5152333333333333,0.9151,1,1,3,2,2024-05-10 18:17:37,2024-12-08 15:07:19,0.3333333333333333,0.3333333333333333
user_3096,1,0,0.1745,0.1745,0,1,1,1,2024-07-21 15:19:12,2024-07-21 15:19:12,0.0,1.0
user_3098,3,0,0.3658666666666666,0.4571,0,1,3,1,2024-01-01 09:19:39,2024-07-13 17:21:23,0.0,0.3333333333333333
user_3101,1,0,0.2229,0.2229,0,1,1,1,2024-03-03 11:09:38,2024-03-03 11:09:38,0.0,1.0
user_3102,1,0,0.3341,0.3341,0,0,1,1,2024-10-30 10:18:52,2024-10-30 10:18:52,0.0,0.0
user_3103,2,0,0.3167,0.4451,0,0,2,1,2024-11-22 11:15:15,2024-12-20 09:48:36,0.0,0.0
user_3108,1,0,0.2412,0.2412,0,0,1,1,2024-03-06 16:54:06,2024-03-06 16:54:06,0.0,0.0
user_3111,1,0,0.2936,0.2936,0,0,1,1,2024-02-20 09:28:25,2024-02-20 09:28:25,0.0,0.0
user_3112,1,0,0.4607,0.4607,0,1,1,1,2024-09-15 13:38:01,2024-09-15 13:38:01,0.0,1.0
user_3115,1,0,0.3279,0.3279,0,1,1,1,2024-01-07 18:14:05,2024-01-07 18:14:05,0.0,1.0
user_3116,1,0,0.1473,0.1473,0,0,1,1,2024-04-23 15:43:37,2024-04-23 15:43:37,0.0,0.0
user_3117,1,0,0.1473,0.1473,0,0,1,1,2024-06-03 17:51:23,2024-06-03 17:51:23,0.0,0.0
user_3119,2,0,0.2399,0.3121,0,1,2,2,2024-01-12 17:21:46,2024-04-13 12:06:07,0.0,0.5
user_3121,1,1,0.9409,0.9409,1,0,1,1,2024-04-22 04:38:30,2024-04-22 04:38:30,1.0,0.0
user_3122,1,1,0.9329,0.9329,1,0,1,1,2024-09-25 04:13:04,2024-09-25 04:13:04,1.0,0.0
user_3124,1,0,0.0123,0.0123,0,0,1,1,2024-06-17 12:32:11,2024-06-17 12:32:11,0.0,0.0
user_3131,1,0,0.3534,0.3534,0,0,1,1,2024-03-06 09:25:02,2024-03-06 09:25:02,0.0,0.0
user_3132,3,1,0.40863333333333335,0.9695,1,2,3,1,2024-07-13 18:10:47,2024-10-06 10:30:37,0.3333333333333333,0.6666666666666666
user_3134,2,0,0.35875,0.4713,0,0,2,1,2024-05-17 14:39:30,2024-08-08 14:42:44,0.0,0.0
user_3137,1,0,0.1616,0.1616,0,0,1,1,2024-01-22 18:15:26,2024-01-22 18:15:26,0.0,0.0
user_3138,1,0,0.387,0.387,0,0,1,1,2024-07-17 14:13:35,2024-07-17 14:13:35,0.0,0.0
user_3140,1,0,0.116,0.116,0,0,1,1,2024-01-24 16:22:13,2024-01-24 16:22:13,0.0,0.0
user_3141,1,0,0.2016,0.2016,0,0,1,1,2024-08-05 15:14:15,2024-08-05 15:14:15,0.0,0.0
user_3146,1,0,0.098,0.098,0,0,1,1,2024-05-15 10:41:42,2024-05-15 10:41:42,0.0,0.0
user_3149,1,0,0.295,0.295,0,1,1,1,2024-01-28 17:12:44,2024-01-28 17:12:44,0.0,1.0
user_3150,1,0,0.2739,0.2739,0,1,1,1,2024-10-05 17:40:01,2024-10-05 17:40:01,0.0,1.0
user_3152,2,0,0.45285,0.4826,0,2,2,2,2024-08-17 13:39:17,2024-10-06 11:30:02,0.0,1.0
user_3153,2,0,0.2734,0.4572,0,0,2,2,2024-08-30 13:47:38,2024-12-24 15:27:44,0.0,0.0
user_3157,1,0,0.074,0.074,0,0,1,1,2024-01-26 13:14:12,2024-01-26 13:14:12,0.0,0.0
user_3158,1,0,0.3235,0.3235,0,0,1,1,2024-11-06 13:06:44,2024-11-06 13:06:44,0.0,0.0
user_3160,1,1,0.9086,0.9086,1,0,1,1,2024-03-08 03:57:02,2024-03-08 03:57:02,1.0,0.0
user_3161,1,0,0.1321,0.1321,0,0,1,1,2024-12-03 09:09:59,2024-12-03 09:09:59,0.0,0.0
user_3167,2,0,0.18214999999999998,0.295,0,1,2,2,2024-06-09 17:25:27,2024-12-13 11:29:09,0.0,0.5
user_3169,1,0,0.1972,0.1972,0,0,1,1,2024-12-16 16:40:37,2024-12-16 16:40:37,0.0,0.0
user_3170,3,0,0.2596,0.3764,0,1,3,3,2024-05-26 09:39:55,2024-09-11 12:46:11,0.0,0.3333333333333333
user_3171,1,0,0.4381,0.4381,0,0,1,1,2024-07-09 09:06:26,2024-07-09 09:06:26,0.0,0.0
user_3174,1,0,0.048,0.048,0,0,1,1,2024-02-01 11:53:14,2024-02-01 11:53:14,0.0,0.0
user_3175,1,0,0.4738,0.4738,0,0,1,1,2024-08-15 15:05:37,2024-08-15 15:05:37,0.0,0.0
user_3176,1,0,0.2864,0.2864,0,0,1,1,2024-10-18 17:53:49,2024-10-18 17:53:49,0.0,0.0
user_3177,1,1,0.9382,0.9382,1,0,1,1,2024-03-29 01:48:33,2024-03-29 01:48:33,1.0,0.0
user_3178,2,1,0.5193,0.9696,1,2,2,1,2024-02-24 18:17:51,2024-03-16 01:59:38,0.5,1.0
user_3179,1,0,0.4215,0.4215,0,0,1,1,2024-12-06 11:27:49,2024-12-06 11:27:49,0.0,0.0
user_3182,1,0,0.2295,0.2295,0,0,1,1,2024-03-06 10:18:00,2024-03-06 10:18:00,0.0,0.0
user_3184,1,0,0.1359,0.1359,0,0,1,1,2024-09-05 18:41:56,2024-09-05 18:41:56,0.0,0.0
user_3187,1,0,0.3936,0.3936,0,0,1,1,2024-04-15 09:50:58,2024-04-15 09:50:58,0.0,0.0
user_3189,1,0,0.4664,0.4664,0,1,1,1,2024-10-13 12:11:12,2024-10-13 12:11:12,0.0,1.0
user_3191,2,0,0.1585,0.1777,0,1,2,2,2024-03-07 18:31:30,2024-04-13 15:01:06,0.0,0.5
user_3193,1,0,0.2536,0.2536,0,0,1,1,2024-12-10 16:30:52,2024-12-10 16:30:52,0.0,0.0
user_3195,2,1,0.5451,0.9788,1,0,2,2,2024-05-15 01:32:58,2024-10-09 16:37:50,0.5,0.0
user_3196,3,1,0.4851666666666666,0.9318,1,1,3,2,2024-02-24 10:33:39,2024-10-08 01:53:09,0.3333333333333333,0.3333333333333333
user_3198,1,0,0.0679,0.0679,0,0,1,1,2024-04-25 18:28:05,2024-04-25 18:28:05,0.0,0.0
user_3206,1,0,0.1046,0.1046,0,0,1,1,2024-11-21 13:56:51,2024-11-21 13:56:51,0.0,0.0
user_3211,1,0,0.0944,0.0944,0,0,1,1,2024-02-12 10:39:25,2024-02-12 10:39:25,0.0,0.0
user_3213,2,0,0.31084999999999996,0.4089,0,1,2,2,2024-10-26 13:01:30,2024-12-11 18:30:06,0.0,0.5
user_3214,1,0,0.3051,0.3051,0,0,1,1,2024-03-12 10:06:46,2024-03-12 10:06:46,0.0,0.0
user_3216,1,0,0.2055,0.2055,0,0,1,1,2024-03-19 15:14:21,2024-03-19 15:14:21,0.0,0.0
user_3218,2,0,0.27325,0.426,0,1,2,2,2024-05-02 10:06:05,2024-10-05 12:14:38,0.0,0.5
user_3219,1,1,0.9502,0.9502,1,0,1,1,2024-11-01 01:01:28,2024-11-01 01:01:28,1.0,0.0
user_3220,1,0,0.356,0.356,0,1,1,1,2024-05-19 13:24:26,2024-05-19 13:24:26,0.0,1.0
user_3221,1,0,0.0498,0.0498,0,0,1,1,2024-06-05 18:48:13,2024-06-05 18:48:13,0.0,0.0
user_3223,1,0,0.0027,0.0027,0,0,1,1,2024-09-19 13:43:16,2024-09-19 13:43:16,0.0,0.0
user_3227,2,0,0.25830000000000003,0.4268,0,0,2,1,2024-03-11 18:40:38,2024-10-28 13:40:12,0.0,0.0
user_3230,2,1,0.5084,0.91,1,0,2,1,2024-03-04 03:36:22,2024-10-17 15:40:46,0.5,0.0
user_3233,1,0,0.0112,0.0112,0,0,1,1,2024-05-02 11:48:18,2024-05-02 11:48:18,0.0,0.0
user_3234,1,0,0.2854,0.2854,0,0,1,1,2024-01-26 09:52:41,2024-01-26 09:52:41,0.0,0.0
user_3236,2,0,0.16815,0.2641,0,0,2,2,2024-06-05 17:57:47,2024-09-30 15:28:20,0.0,0.0
user_3239,1,0,0.4127,0.4127,0,0,1,1,2024-09-02 10:58:29,2024-09-02 10:58:29,0.0,0.0
user_3246,1,0,0.2214,0.2214,0,0,1,1,2024-09-11 14:45:35,2024-09-11 14:45:35,0.0,0.0
user_3248,1,1,0.991,0.991,1,0,1,1,2024-10-21 04:03:14,2024-10-21 04:03:14,1.0,0.0
user_3251,1,0,0.1389,0.1389,0,0,1,1,2024-07-30 15:18:48,2024-07-30 15:18:48,0.0,0.0
user_3254,1,0,0.4211,0.4211,0,0,1,1,2024-05-22 11:00:17,2024-05-22 11:00:17,0.0,0.0
user_3255,1,0,0.0589,0.0589,0,0,1,1,2024-04-08 15:29:39,2024-04-08 15:29:39,0.0,0.0
user_3256,2,0,0.27815,0.482,0,0,2,2,2024-02-27 12:15:50,2024-11-14 15:37:29,0.0,0.0
user_3259,1,1,0.9473,0.9473,1,1,1,1,2024-08-03 02:42:23,2024-08-03 02:42:23,1.0,1.0
user_3260,1,0,0.1561,0.1561,0,0,1,1,2024-07-11 11:30:45,2024-07-11 11:30:45,0.0,0.0
user_3262,1,0,0.4601,0.4601,0,0,1,1,2024-07-22 17:22:24,2024-07-22 17:22:24,0.0,0.0
user_3263,1,0,0.1261,0.1261,0,1,1,1,2024-02-11 10:13:45,2024-02-11 10:13:45,0.0,1.0
user_3264,1,0,0.4696,0.4696,0,0,1,1,2024-04-30 13:08:12,2024-04-30 13:08:12,0.0,0.0
user_3266,1,0,0.0033,0.0033,0,1,1,1,2024-11-10 15:46:07,2024-11-10 15:46:07,0.0,1.0
user_3268,1,1,0.9734,0.9734,1,0,1,1,2024-07-11 03:43:37,2024-07-11 03:43:37,1.0,0.0
user_3272,1,0,0.4147,0.4147,0,1,1,1,2024-08-24 16:38:44,2024-08-24 16:38:44,0.0,1.0
user_3273,1,0,0.4409,0.4409,0,1,1,1,2024-07-14 15:45:05,2024-07-14 15:45:05,0.0,1.0
user_3274,1,0,0.0678,0.0678,0,1,1,1,2024-11-10 17:02:06,2024-11-10 17:02:06,0.0,1.0
user_3276,1,0,0.1862,0.1862,0,0,1,1,2024-02-09 16:28:20,2024-02-09 16:28:20,0.0,0.0
user_3277,1,0,0.1883,0.1883,0,0,1,1,2024-02-09 13:42:01,2024-02-09 13:42:01,0.0,0.0
user_3279,1,0,0.4216,0.4216,0,0,1,1,2024-08-06 14:14:32,2024-08-06 14:14:32,0.0,0.0
user_3280,1,0,0.3596,0.3596,0,0,1,1,2024-05-17 12:31:55,2024-05-17 12:31:55,0.0,0.0
user_3284,1,0,0.4841,0.4841,0,0,1,1,2024-06-14 10:02:10,2024-06-14 10:02:10,0.0,0.0
user_3286,1,0,0.0069,0.0069,0,0,1,1,2024-11-25 14:08:27,2024-11-25 14:08:27,0.0,0.0
user_3287,1,0,0.3115,0.3115,0,1,1,1,2024-08-25 10:20:13,2024-08-25 10:20:13,0.0,1.0
user_3288,3,0,0.24586666666666668,0.4281,0,0,3,3,2024-03-14 09:58:48,2024-06-14 16:30:57,0.0,0.0
user_3292,1,0,0.4578,0.4578,0,1,1,1,2024-03-03 10:39:14,2024-03-03 10:39:14,0.0,1.0
user_3293,1,0,0.395,0.395,0,0,1,1,2024-07-24 13:57:10,2024-07-24 13:57:10,0.0,0.0
user_3297,2,0,0.29810000000000003,0.4378,0,0,2,2,2024-01-18 13:26:18,2024-05-28 09:29:05,0.0,0.0
user_3298,1,0,0.2391,0.2391,0,1,1,1,2024-06-08 12:27:27,2024-06-08 12:27:27,0.0,1.0
