user_id,department,role,mfa_enabled,is_active,join_date,termination_date,manager
user_4301,it,analyst,no,yes,2025-06-12,,user_9350
user_4306,sales,engineer,yes,yes,2020-12-19,,user_3853
user_4309,finance,engineer,yes,yes,2021-01-24,,user_6641
user_4313,finance,analyst,yes,yes,2022-07-01,,user_5112
user_4315,it,manager,no,yes,2024-03-15,,user_7787
user_4318,sales,intern,no,yes,2021-02-25,,user_7602
user_4322,hr,manager,no,yes,2025-01-03,,user_2485
user_4323,it,engineer,yes,yes,2024-06-17,,user_1645
user_4324,finance,intern,yes,yes,2023-05-19,,user_9090
user_4325,finance,engineer,yes,yes,2022-11-19,,user_2249
user_4327,sales,engineer,yes,yes,2021-12-11,,user_5975
user_4328,sales,admin,yes,no,2025-03-24,2024-12-25,user_5483
user_4329,finance,intern,yes,yes,2021-04-25,,user_6575
user_4332,sales,manager,yes,yes,2023-04-27,,user_5356
user_4334,operations,manager,no,yes,2025-03-13,,user_5485
user_4340,sales,manager,no,yes,2023-10-23,,user_2640
user_4341,it,intern,yes,no,2024-02-12,2025-11-07,user_4176
user_4342,it,engineer,yes,yes,2024-11-25,,user_3020
user_4343,it,analyst,yes,yes,2022-10-13,,user_8603
user_4344,operations,intern,no,yes,2022-12-14,,user_6570
user_4346,finance,manager,no,no,2022-04-23,2025-01-15,user_1517
user_4348,finance,analyst,no,no,2025-07-03,2025-04-15,user_9247
user_4349,hr,engineer,no,yes,2022-11-18,,user_8407
user_4350,operations,manager,yes,no,2021-04-20,2025-02-15,user_5457
user_4351,hr,intern,yes,yes,2021-10-21,,user_5588
user_4352,operations,analyst,yes,yes,2024-09-05,,user_5560
user_4354,sales,admin,yes,yes,2023-01-20,,user_5272
user_4357,finance,engineer,no,no,2025-08-05,2025-07-01,user_1161
user_4358,operations,analyst,yes,yes,2025-04-02,,user_4835
user_4360,it,intern,yes,yes,2024-02-01,,user_9050
user_4361,sales,engineer,yes,yes,2023-05-04,,user_3370
user_4362,finance,analyst,no,yes,2024-01-28,,user_3575
user_4368,operations,manager,yes,no,2021-02-27,2023-03-14,user_4666
user_4378,sales,intern,no,yes,2023-02-06,,user_7869
user_4380,sales,analyst,yes,no,2021-02-17,2023-06-10,user_8625
user_4383,operations,analyst,yes,no,2023-07-19,2025-08-08,user_8450
user_4384,it,analyst,yes,yes,2024-06-18,,user_4565
user_4386,operations,analyst,no,yes,2024-11-03,,user_4432
user_4391,sales,admin,yes,yes,2021-03-15,,user_4994
user_4392,it,manager,no,yes,2020-12-15,,user_4706
user_4394,finance,analyst,yes,yes,2023-08-26,,user_4225
user_4396,sales,analyst,yes,yes,2025-01-29,,user_4033
user_4397,operations,analyst,no,yes,2023-10-06,,user_7935
user_4398,operations,intern,yes,no,2023-04-07,2024-10-18,user_4107
user_4406,hr,analyst,yes,yes,2024-09-06,,user_8511
user_4407,operations,intern,no,yes,2023-01-25,,user_8145
user_4410,it,manager,yes,no,2024-01-22,2024-12-09,user_8491
user_4411,operations,analyst,no,yes,2022-03-06,,user_3922
user_4412,finance,intern,yes,yes,2022-06-02,,user_4971
user_4413,operations,manager,yes,yes,2024-10-02,,user_5421
user_4414,sales,engineer,yes,yes,2022-01-25,,user_5588
user_4416,finance,intern,no,yes,2023-01-29,,user_8563
user_4418,sales,analyst,yes,yes,2024-04-27,,user_6278
user_4419,it,analyst,yes,yes,2021-01-10,,user_6610
user_4425,sales,engineer,no,yes,2023-06-05,,user_7122
user_4427,operations,analyst,yes,yes,2024-06-24,,user_4910
user_4432,it,analyst,yes,yes,2022-12-08,,user_4067
user_4434,operations,analyst,yes,yes,2021-09-24,,user_5930
user_4437,sales,analyst,yes,yes,2025-03-07,,user_2710
user_4438,it,admin,yes,yes,2023-12-04,,user_2341
user_4439,hr,analyst,no,yes,2024-04-05,,user_7390
user_4444,operations,manager,no,yes,2023-07-01,,user_6791
user_4446,sales,engineer,no,yes,2021-09-30,,user_5074
user_4449,operations,manager,no,yes,2022-12-13,,user_4803
user_4455,operations,analyst,no,yes,2022-02-24,,user_7294
user_4457,it,admin,yes,yes,2023-12-02,,user_2423
user_4459,sales,analyst,no,yes,2024-10-19,,user_2545
user_4460,finance,admin,no,yes,2024-05-03,,user_6122
user_4461,it,intern,yes,yes,2022-10-17,,user_7667
user_4465,finance,manager,no,yes,2023-11-02,,user_4644
user_4466,hr,engineer,yes,yes,2023-12-28,,user_9205
user_4471,it,manager,yes,no,2022-11-21,2025-01-19,user_1299
user_4472,it,manager,yes,yes,2023-11-15,,user_4601
user_4474,operations,intern,no,yes,2022-11-25,,user_4164
user_4475,it,intern,yes,yes,2022-12-24,,user_2137
user_4480,it,analyst,yes,yes,2025-07-29,,user_3321
user_4482,hr,engineer,yes,yes,2024-03-08,,user_2676
user_4484,it,intern,yes,yes,2025-08-09,,user_5593
user_4485,hr,intern,no,yes,2022-11-30,,user_9767
user_4489,finance,engineer,yes,no,2021-08-19,2025-07-15,user_7541
user_4491,operations,manager,no,no,2021-07-07,2024-11-03,user_4323
user_4505,operations,analyst,yes,yes,2021-01-09,,user_5226
user_4507,operations,intern,yes,no,2021-07-31,2023-06-02,user_2916
user_4509,it,analyst,yes,yes,2021-02-14,,user_8358
user_4512,it,engineer,yes,yes,2025-09-13,,user_1137
user_4513,sales,analyst,yes,yes,2025-10-04,,user_4858
user_4514,it,analyst,no,yes,2025-06-30,,user_1321
user_4515,it,manager,yes,yes,2024-11-14,,user_1527
user_4517,finance,intern,no,yes,2025-05-23,,user_1926
user_4518,hr,analyst,yes,yes,2021-12-29,,user_8620
user_4520,it,engineer,yes,yes,2024-06-01,,user_9430
user_4521,it,analyst,yes,yes,2025-07-06,,user_3279
user_4522,it,analyst,yes,yes,2021-11-17,,user_8131
user_4523,it,manager,yes,yes,2021-11-02,,user_3174
user_4524,operations,engineer,yes,no,2024-07-01,2024-09-12,user_4583
user_4526,operations,analyst,yes,yes,2024-02-12,,user_4293
user_4527,sales,analyst,yes,yes,2022-03-18,,user_7993
user_4532,operations,analyst,yes,no,2023-03-08,2025-07-15,user_2259
user_4533,sales,analyst,yes,yes,2023-07-28,,user_3248
user_4536,finance,intern,yes,yes,2025-09-12,,user_6902
user_4537,finance,intern,no,yes,2025-02-13,,user_9592
user_4539,finance,analyst,no,yes,2024-08-26,,user_6072
user_4541,operations,engineer,no,yes,2022-07-30,,user_2314
user_4544,sales,intern,yes,yes,2023-06-04,,user_7480
user_4545,hr,analyst,no,yes,2021-12-22,,user_7000
user_4546,sales,admin,yes,yes,2024-10-15,,user_7274
user_4547,finance,intern,no,no,2023-12-11,2025-07-01,user_7953
user_4550,sales,analyst,yes,yes,2025-08-13,,user_6898
user_4554,it,analyst,no,no,2022-06-09,2024-11-16,user_4489
user_4563,finance,intern,no,no,2023-07-19,2025-01-17,user_9075
user_4565,it,engineer,no,yes,2021-12-13,,user_7041
user_4568,hr,analyst,yes,yes,2021-11-03,,user_6922
user_4569,hr,analyst,yes,yes,2023-01-31,,user_8175
user_4579,hr,manager,yes,no,2025-07-03,2024-12-10,user_1904
user_4582,sales,engineer,yes,yes,2022-06-15,,user_2676
user_4583,it,engineer,no,yes,2025-07-07,,user_8045
user_4584,hr,intern,yes,yes,2023-01-02,,user_4434
user_4585,operations,analyst,yes,yes,2022-08-11,,user_9712
user_4587,operations,engineer,yes,no,2024-06-20,2025-07-27,user_8530
user_4588,hr,engineer,yes,yes,2022-04-23,,user_6912
user_4591,it,manager,yes,no,2022-11-12,2023-03-10,user_2556
user_4593,finance,analyst,no,yes,2021-04-27,,user_3677
user_4598,finance,intern,yes,yes,2025-05-15,,user_3614
user_4601,operations,intern,yes,no,2022-09-06,2025-03-31,user_7066
user_4602,finance,manager,yes,yes,2024-03-06,,user_4762
user_4603,it,engineer,yes,no,2023-03-16,2025-01-31,user_2268
user_4611,operations,analyst,yes,yes,2025-03-08,,user_4397
user_4612,finance,engineer,no,yes,2021-02-06,,user_5406
user_4614,it,engineer,yes,yes,2022-04-24,,user_6120
user_4617,hr,engineer,no,no,2020-11-20,2022-10-23,user_3559
user_4618,sales,intern,no,no,2022-03-26,2024-09-04,user_2653
user_4627,it,engineer,yes,yes,2025-03-14,,user_5421
user_4628,sales,manager,no,yes,2023-10-27,,user_6078
user_4632,it,admin,no,yes,2024-05-24,,user_2713
user_4634,finance,analyst,no,yes,2024-01-18,,user_4045
user_4635,operations,manager,yes,yes,2025-04-27,,user_5212
user_4636,sales,analyst,no,yes,2024-09-02,,user_4904
user_4637,operations,manager,no,no,2022-06-07,2024-12-12,user_9566
user_4641,sales,admin,no,yes,2024-04-10,,user_2210
user_4644,sales,manager,yes,yes,2023-04-13,,user_7349
user_4645,hr,admin,yes,yes,2023-11-13,,user_1003
user_4649,hr,engineer,no,yes,2023-08-25,,user_9853
user_4650,operations,analyst,no,no,2023-08-28,2025-06-03,user_5584
user_4652,it,admin,yes,yes,2023-03-30,,user_2021
user_4659,sales,analyst,no,no,2025-03-15,2025-05-10,user_6762
user_4662,sales,analyst,yes,no,2024-01-27,2025-01-28,user_4017
user_4663,it,engineer,yes,yes,2024-08-17,,user_1940
user_4665,hr,analyst,yes,yes,2025-03-13,,user_2896
user_4666,operations,analyst,no,yes,2025-06-18,,user_4004
user_4667,hr,engineer,yes,yes,2025-04-13,,user_6778
user_4670,sales,engineer,yes,yes,2023-01-04,,user_3216
user_4672,it,manager,yes,yes,2024-03-18,,user_6202
user_4673,operations,intern,no,yes,2023-08-18,,user_3505
user_4674,finance,engineer,yes,yes,2025-07-04,,user_2998
user_4675,operations,intern,no,yes,2024-05-09,,user_8588
user_4677,it,analyst,no,yes,2021-09-26,,user_7109
user_4678,it,engineer,yes,yes,2022-11-16,,user_2743
user_4681,finance,intern,yes,yes,2021-12-05,,user_7558
user_4682,operations,engineer,yes,yes,2025-10-10,,user_5897
user_4683,sales,engineer,yes,yes,2025-11-03,,user_8422
user_4684,hr,manager,yes,yes,2021-08-20,,user_1566
user_4686,finance,analyst,no,yes,2023-11-17,,user_8890
user_4687,finance,manager,no,yes,2024-01-13,,user_3722
user_4692,operations,manager,yes,yes,2024-08-29,,user_8630
user_4694,operations,intern,yes,yes,2022-10-15,,user_7243
user_4696,it,analyst,yes,no,2025-02-12,2025-01-29,user_4785
user_4699,hr,intern,yes,yes,2024-04-13,,user_1640
user_4704,it,intern,yes,yes,2023-09-12,,user_8361
user_4706,it,analyst,no,yes,2022-12-07,,user_1011
user_4711,it,analyst,no,yes,2023-07-27,,user_2682
user_4713,sales,intern,yes,yes,2022-08-02,,user_5565
user_4714,finance,intern,no,no,2021-07-02,2025-05-10,user_5852
user_4715,operations,manager,yes,yes,2020-12-03,,user_2905
user_4716,it,analyst,yes,no,2025-04-13,2025-02-10,user_9780
user_4718,it,engineer,yes,yes,2020-11-28,,user_9301
user_4719,operations,engineer,yes,no,2025-04-26,2024-12-30,user_4437
user_4720,operations,analyst,no,yes,2025-01-17,,user_3161
user_4722,sales,engineer,yes,yes,2022-10-09,,user_3019
user_4723,finance,analyst,no,yes,2025-06-01,,user_1092
user_4726,finance,analyst,yes,yes,2025-08-22,,user_9788
user_4727,operations,manager,yes,yes,2025-01-20,,user_9983
user_4728,it,manager,yes,yes,2021-01-25,,user_5857
user_4732,hr,analyst,yes,yes,2021-03-04,,user_2066
user_4735,finance,manager,no,yes,2021-06-05,,user_2045
user_4738,finance,analyst,yes,yes,2023-10-28,,user_8805
user_4739,sales,analyst,no,yes,2025-03-08,,user_1484
user_4741,finance,analyst,no,no,2022-08-07,2025-01-02,user_8587
user_4744,hr,intern,no,yes,2024-05-22,,user_7499
user_4745,hr,manager,yes,yes,2024-12-31,,user_7266
user_4747,it,manager,no,yes,2024-05-27,,user_5019
user_4752,finance,engineer,yes,yes,2023-05-11,,user_3279
user_4753,it,intern,yes,no,2021-09-15,2023-10-03,user_6689
user_4754,finance,analyst,yes,yes,2023-06-11,,user_6541
user_4755,sales,engineer,yes,yes,2022-06-15,,user_1679
user_4762,hr,engineer,yes,no,2025-03-13,2025-05-19,user_1353
user_4765,it,engineer,yes,yes,2022-05-25,,user_5592
user_4766,sales,analyst,yes,yes,2021-03-21,,user_8774
user_4767,operations,engineer,yes,no,2024-06-02,2025-02-16,user_3863
user_4768,it,analyst,yes,yes,2023-03-25,,user_2430
user_4773,hr,engineer,yes,yes,2022-12-01,,user_4084
user_4774,hr,engineer,yes,yes,2022-03-11,,user_4641
user_4775,operations,analyst,yes,yes,2021-03-28,,user_4532
user_4777,sales,admin,yes,no,2023-09-08,2025-04-27,user_6305
user_4780,operations,analyst,yes,yes,2021-03-11,,user_1531
user_4781,it,admin,yes,yes,2022-03-12,,user_7907
user_4785,operations,manager,yes,yes,2023-07-25,,user_7482
user_4787,it,analyst,yes,yes,2023-09-07,,user_9827
user_4788,finance,analyst,no,yes,2021-10-13,,user_1853
user_4789,it,intern,no,yes,2025-04-05,,user_2138
user_4791,sales,analyst,yes,yes,2023-06-16,,user_9597
user_4792,finance,analyst,yes,no,2023-06-29,2025-07-14,user_2355
user_4793,operations,analyst,yes,yes,2025-06-04,,user_3826
user_4794,hr,engineer,yes,yes,2022-12-24,,user_4523
user_4798,it,engineer,yes,yes,2021-12-12,,user_4768
user_4800,finance,analyst,yes,yes,2023-02-28,,user_9410
user_4803,it,analyst,yes,yes,2021-04-08,,user_4678
user_4804,operations,analyst,no,yes,2021-10-10,,user_3169
user_4809,hr,analyst,yes,no,2025-10-03,2025-06-16,user_3431
user_4811,operations,manager,no,no,2022-08-06,2025-03-20,user_6943
user_4812,operations,engineer,yes,yes,2021-11-28,,user_4328
user_4813,sales,analyst,yes,yes,2021-02-14,,user_6524
user_4814,hr,manager,yes,yes,2023-02-02,,user_1400
user_4816,it,manager,yes,yes,2023-09-03,,user_3475
user_4820,finance,intern,yes,yes,2023-10-18,,user_6463
user_4821,sales,intern,yes,yes,2023-10-11,,user_3913
user_4826,sales,admin,no,yes,2023-08-25,,user_5675
user_4830,it,analyst,yes,yes,2025-01-12,,user_7147
user_4834,sales,analyst,yes,yes,2022-05-23,,user_1436
user_4835,it,analyst,no,yes,2021-03-20,,user_2843
user_4836,operations,analyst,no,yes,2021-01-12,,user_2388
user_4840,finance,engineer,no,no,2023-01-31,2023-12-13,user_8210
user_4841,operations,admin,no,no,2024-12-05,2024-12-30,user_5259
user_4842,finance,intern,yes,yes,2021-07-09,,user_2430
user_4844,sales,admin,yes,yes,2022-07-17,,user_2982
user_4848,operations,manager,yes,yes,2021-12-13,,user_8877
user_4849,operations,engineer,yes,yes,2025-01-10,,user_5728
user_4853,finance,analyst,yes,yes,2023-07-14,,user_3834
user_4854,hr,analyst,yes,yes,2024-08-14,,user_9436
user_4856,hr,engineer,no,yes,2025-06-11,,user_6638
user_4857,it,analyst,no,yes,2024-02-29,,user_3219
user_4858,finance,manager,no,yes,2021-01-07,,user_5827
user_4862,sales,analyst,no,no,2025-03-09,2025-08-28,user_3571
user_4863,it,engineer,no,yes,2024-12-27,,user_4793
user_4867,hr,admin,yes,yes,2022-03-20,,user_5333
user_4869,it,analyst,yes,yes,2020-11-21,,user_1384
user_4874,it,admin,yes,yes,2025-08-31,,user_5715
user_4875,operations,analyst,no,yes,2022-08-10,,user_1538
user_4876,it,manager,yes,yes,2024-04-02,,user_4253
user_4878,sales,engineer,no,yes,2021-06-21,,user_4397
user_4882,it,engineer,yes,yes,2022-05-06,,user_2525
user_4886,sales,intern,yes,yes,2024-08-13,,user_4166
user_4887,sales,analyst,no,yes,2025-08-23,,user_5246
user_4888,hr,engineer,yes,yes,2024-10-11,,user_2447
user_4892,sales,engineer,yes,yes,2024-12-11,,user_2275
user_4894,finance,intern,yes,yes,2022-11-24,,user_8369
user_4896,sales,analyst,yes,yes,2022-11-16,,user_4419
user_4897,it,admin,yes,yes,2024-04-04,,user_8787
user_4899,sales,engineer,yes,yes,2023-10-02,,user_6579
user_4901,sales,analyst,yes,no,2024-05-15,2025-10-22,user_1798
user_4902,sales,manager,yes,no,2020-11-19,2025-06-03,user_9257
user_4903,operations,analyst,no,yes,2023-09-08,,user_8159
user_4904,hr,engineer,yes,no,2025-05-02,2025-10-17,user_2515
user_4907,finance,intern,no,yes,2023-09-08,,user_9342
user_4908,it,engineer,yes,no,2021-04-15,2023-02-08,user_1186
user_4909,finance,engineer,yes,yes,2025-04-11,,user_7955
user_4910,operations,engineer,no,yes,2020-11-20,,user_7187
user_4916,hr,analyst,no,yes,2025-01-15,,user_6904
user_4921,sales,analyst,yes,yes,2025-03-09,,user_9957
user_4922,operations,manager,yes,yes,2022-02-27,,user_6498
user_4923,sales,analyst,no,no,2021-01-25,2025-04-09,user_7431
user_4924,finance,analyst,no,yes,2021-06-05,,user_5918
user_4925,sales,engineer,yes,yes,2021-09-20,,user_1441
user_4927,sales,analyst,yes,yes,2024-05-15,,user_2530
user_4928,it,analyst,no,yes,2024-06-19,,user_4472
user_4929,operations,manager,no,yes,2023-05-27,,user_5880
user_4930,operations,analyst,no,yes,2021-09-04,,user_4526
user_4931,finance,intern,yes,yes,2024-02-07,,user_8665
user_4935,it,intern,yes,yes,2023-05-29,,user_7443
user_4937,it,engineer,yes,yes,2024-01-17,,user_8853
user_4940,finance,analyst,yes,yes,2023-04-18,,user_9451
user_4943,it,admin,yes,yes,2022-06-25,,user_7027
user_4946,finance,admin,no,no,2024-06-06,2025-10-18,user_3854
user_4950,finance,admin,yes,yes,2025-10-28,,user_2849
user_4952,finance,analyst,yes,yes,2025-08-03,,user_7641
user_4954,sales,engineer,no,yes,2022-04-09,,user_2737
user_4957,it,admin,yes,yes,2024-08-24,,user_6177
user_4958,sales,engineer,no,yes,2020-11-21,,user_7656
user_4963,it,engineer,yes,yes,2021-09-05,,user_1204
user_4964,hr,manager,yes,yes,2021-11-11,,user_4992
user_4967,it,engineer,no,yes,2025-04-26,,user_3288
user_4969,it,analyst,yes,yes,2021-06-18,,user_8418
user_4971,finance,engineer,no,yes,2024-10-16,,user_8882
user_4972,operations,analyst,no,yes,2024-11-15,,user_2545
user_4973,hr,manager,no,yes,2023-09-21,,user_7641
user_4976,operations,analyst,yes,yes,2024-06-05,,user_2922
user_4977,operations,engineer,yes,yes,2022-06-02,,user_1566
user_4978,finance,analyst,no,yes,2022-12-21,,user_7399
user_4979,finance,engineer,yes,yes,2020-12-31,,user_7874
user_4983,operations,admin,yes,yes,2022-10-20,,user_5412
user_4984,it,analyst,yes,yes,2022-08-12,,user_1499
user_4992,finance,analyst,no,yes,2024-10-22,,user_1012
user_4994,sales,analyst,yes,yes,2024-03-11,,user_2017
user_4996,finance,intern,no,yes,2025-09-01,,user_1028
user_4997,operations,engineer,no,yes,2022-09-08,,user_5187
user_4998,sales,manager,yes,yes,2024-02-23,,user_7992
user_4999,hr,analyst,no,yes,2022-11-07,,user_8144
user_5002,finance,engineer,yes,yes,2022-07-03,,user_8778
user_5003,finance,intern,yes,yes,2024-10-11,,user_9986
user_5004,hr,admin,yes,yes,2025-08-14,,user_2630
user_5006,finance,engineer,yes,yes,2021-07-20,,user_5145
user_5008,operations,analyst,yes,no,2023-03-23,2025-05-14,user_8435
user_5010,finance,analyst,no,no,2022-05-22,2022-09-03,user_9814
user_5013,it,analyst,yes,no,2025-07-17,2025-09-08,user_2603
user_5017,sales,analyst,yes,yes,2020-12-29,,user_9431
user_5018,sales,analyst,no,yes,2023-03-07,,user_6227
user_5019,operations,analyst,yes,yes,2025-08-29,,user_3327
user_5021,hr,manager,yes,yes,2021-05-14,,user_1478
user_5027,operations,intern,no,yes,2024-12-06,,user_7076
user_5029,it,engineer,yes,yes,2022-05-05,,user_4088
user_5030,it,admin,yes,no,2022-07-16,2023-12-25,user_7791
user_5039,finance,engineer,no,yes,2022-09-19,,user_3322
user_5045,sales,analyst,yes,yes,2024-05-07,,user_8820
user_5047,it,engineer,no,yes,2023-06-01,,user_6919
user_5048,finance,analyst,yes,yes,2020-12-03,,user_5101
user_5050,it,engineer,yes,yes,2023-12-27,,user_7981
user_5052,it,analyst,yes,yes,2025-05-13,,user_4644
user_5054,sales,intern,yes,yes,2023-02-20,,user_4922
user_5056,operations,analyst,yes,yes,2025-04-26,,user_6391
user_5059,operations,analyst,yes,no,2022-05-17,2025-04-20,user_9562
user_5060,finance,intern,no,yes,2023-10-06,,user_5626
user_5061,it,analyst,no,yes,2024-03-16,,user_2803
user_5065,it,engineer,yes,yes,2022-01-27,,user_1546
user_5070,finance,engineer,yes,no,2021-05-14,2024-12-11,user_8838
user_5072,hr,admin,yes,yes,2022-07-25,,user_6642
user_5074,operations,intern,no,yes,2022-09-24,,user_9378
user_5075,finance,intern,no,yes,2024-12-23,,user_6554
user_5077,it,analyst,yes,no,2022-08-12,2023-07-15,user_4713
user_5079,hr,admin,yes,yes,2024-01-18,,user_4050
user_5081,finance,engineer,yes,yes,2023-01-27,,user_5866
user_5084,hr,engineer,yes,yes,2021-09-24,,user_5229
user_5085,sales,analyst,yes,yes,2025-09-11,,user_1077
user_5086,sales,engineer,yes,yes,2020-12-11,,user_8828
user_5087,sales,intern,yes,yes,2021-11-22,,user_9537
user_5088,it,intern,yes,yes,2022-04-25,,user_1670
user_5089,finance,manager,no,no,2024-07-21,2025-08-05,user_9675
user_5095,it,analyst,yes,yes,2021-07-04,,user_1670
user_5096,it,manager,yes,no,2023-12-17,2025-03-08,user_4835
user_5097,sales,admin,yes,yes,2024-11-29,,user_7660
user_5098,finance,engineer,yes,yes,2021-11-29,,user_4273
user_5099,it,manager,yes,yes,2023-04-23,,user_9641
user_5100,finance,analyst,yes,yes,2024-03-27,,user_2373
user_5101,hr,manager,yes,yes,2024-05-30,,user_3719
user_5102,operations,manager,yes,yes,2022-02-21,,user_3880
user_5104,it,intern,yes,yes,2021-11-16,,user_9051
user_5107,it,engineer,yes,yes,2025-09-09,,user_7258
user_5108,it,analyst,yes,yes,2021-02-28,,user_2051
user_5109,it,engineer,yes,yes,2023-12-26,,user_9074
user_5110,operations,analyst,yes,yes,2022-01-18,,user_1645
user_5112,sales,intern,yes,no,2022-02-28,2024-10-20,user_8190
user_5113,sales,manager,yes,yes,2023-08-28,,user_7085
user_5114,operations,manager,yes,yes,2025-04-09,,user_5240
